Fecha,Hora,period eating,period other,period resting,period rumination,period eating_count,period other_count,period resting_count,period rumination_count,nivel_actividad,nivel_estres
2024-07-12,20,0.0,0.0,0.538,0.462,0.0,0.0,1.0,1.0,-0.205018418978311,normal
2024-07-12,21,0.0,0.0,0.557,0.443,0.0,0.0,1.0,1.0,-0.1948543167754381,normal
2024-07-12,22,0.22,0.039,0.348,0.393,2.0,1.0,3.0,1.0,-0.0972253250003827,normal
2024-07-12,23,0.016,0.079,0.197,0.708,1.0,1.0,2.0,1.0,-0.3036805809221919,normal
2024-07-13,0,0.0,0.0,0.551,0.449,0.0,0.0,1.0,1.0,-0.1980640332605559,normal
2024-07-13,1,0.0,0.0,0.859,0.141,0.0,0.0,1.0,1.0,-0.0332985870245114,normal
2024-07-13,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0421297503757557,normal
2024-07-13,3,0.0,0.0,0.567,0.433,0.0,0.0,2.0,1.0,-0.1895047893002419,normal
2024-07-13,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0421297503757557,normal
2024-07-13,5,0.039,0.079,0.685,0.197,1.0,1.0,3.0,1.0,-0.0243966165891261,normal
2024-07-13,6,0.0,0.0,0.528,0.472,0.0,0.0,2.0,1.0,-0.2103679464535073,normal
2024-07-13,7,0.603,0.157,0.239,0.0,2.0,2.0,1.0,0.0,0.2546429443055182,normal
2024-07-13,8,0.931,0.0,0.069,0.0,1.0,0.0,1.0,0.0,0.2818869563040275,normal
2024-07-13,9,0.708,0.0,0.167,0.125,1.0,0.0,2.0,2.0,0.1575894451175603,normal
2024-07-13,10,0.0,0.0,0.495,0.505,0.0,0.0,1.0,1.0,-0.2280213871216549,normal
2024-07-13,11,0.197,0.0,0.803,0.0,2.0,0.0,2.0,0.0,0.0928624781607928,normal
2024-07-13,12,0.921,0.0,0.079,0.0,2.0,0.0,1.0,0.0,0.2793116909342287,normal
2024-07-13,13,0.574,0.118,0.079,0.23,1.0,1.0,1.0,2.0,0.1099942860408395,normal
2024-07-13,14,0.0,0.0,0.167,0.833,0.0,0.0,1.0,1.0,-0.4034858883080919,normal
2024-07-13,15,0.616,0.039,0.344,0.0,2.0,1.0,1.0,0.0,0.2149494836684881,normal
2024-07-13,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-13,17,0.843,0.079,0.0,0.079,3.0,1.0,0.0,1.0,0.2458212731003919,normal
2024-07-13,18,0.807,0.039,0.0,0.154,2.0,1.0,0.0,1.0,0.1817964588639994,normal
2024-07-13,19,0.275,0.0,0.0,0.725,1.0,0.0,0.0,2.0,-0.2748911939065044,normal
2024-07-13,20,0.0,0.0,0.069,0.931,0.0,0.0,1.0,1.0,-0.4559112575650152,normal
2024-07-13,21,0.0,0.0,0.443,0.557,0.0,0.0,1.0,1.0,-0.2558389299926754,normal
2024-07-13,22,0.393,0.0,0.062,0.544,1.0,0.0,1.0,1.0,-0.1477187449922017,normal
2024-07-13,23,0.0,0.0,0.685,0.315,0.0,0.0,2.0,1.0,-0.1263803650929261,normal
2024-07-14,0,0.551,0.0,0.197,0.252,2.0,0.0,2.0,2.0,0.0492187798767262,normal
2024-07-14,1,0.466,0.0,0.0,0.534,1.0,0.0,0.0,1.0,-0.1235276505670982,normal
2024-07-14,2,0.125,0.0,0.315,0.561,1.0,0.0,2.0,2.0,-0.2257457941098927,normal
2024-07-14,3,0.0,0.0,0.813,0.187,0.0,0.0,1.0,1.0,-0.0579064134104141,normal
2024-07-14,4,0.0,0.0,0.056,0.944,0.0,0.0,2.0,1.0,-0.4628656432827703,normal
2024-07-14,5,0.0,0.079,0.882,0.039,0.0,1.0,2.0,1.0,0.0500823825767591,normal
2024-07-14,6,0.0,0.0,0.646,0.354,0.0,0.0,2.0,1.0,-0.1472435222461915,normal
2024-07-14,7,0.721,0.118,0.161,0.0,3.0,2.0,1.0,0.0,0.2708476891560205,normal
2024-07-14,8,0.685,0.315,0.0,0.0,3.0,2.0,0.0,0.0,0.333433828796782,normal
2024-07-14,9,0.095,0.0,0.197,0.708,2.0,0.0,2.0,1.0,-0.3121517738550498,normal
2024-07-14,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2996562873556395,normal
2024-07-14,11,0.685,0.0,0.0,0.315,1.0,0.0,0.0,1.0,0.0500253127382942,normal
